city_name;cdek_id;region_name;regionCode;subRegion;kladr;paymentLimit
Орловка;45270;Башкортостан;27;Учалинский;0204600000900;0
"Нижний Архыз";1141;Карачаево-Черкесская;80;Зеленчукский;0900300001100;-1
Вески;42380;Тверская;50;Калининский;6900100007500;-1
Подпорожье;976;Ленинградская;26;Подпорожский;4701400100000;-1
Мостиздах;37589;"Северная Осетия - Алания";79;Дигорский;1500400000300;0
Восточный;45610;Волгоградская;40;Новоаннинский;3402100005600;0
"Русский Акташ";36363;Татарстан;39;Альметьевский;1600800007400;-1
Брянка;51833;Красноярский;13;Северо-Енисейский;2403500000200;0
Муханово;60040;Московская;9;Сергиево-Посадский;5003000016500;-1
Берегаево;55219;Томская;53;Тегульдетский;7001400000400;0
Дзуарикау;33961;"Северная Осетия - Алания";79;Алагирский;1500200000600;-1
Варшавка;34614;Челябинская;3;Карталинский;7400700000500;-1
Гладковская;35812;Краснодарский;7;Крымский;2301800002300;-1
"Старый Редкодуб";30744;Белгородская;16;Красненский;3101100003800;-1
Старый;30745;Белгородская;16;Волоконовский;3100600007200;0
Верхний-Нойбер;54582;Чеченская;71;Гудермесский;2000500000900;0
Анапская;2627;Краснодарский;7;Анапский;2300300000300;-1
Налобино;49591;Красноярский;13;Рыбинский;2403300002300;-1
Андрейково;37925;Свердловская;24;Артинский;6600400000400;-1
Бараты;57893;Бурятия;12;Селенгинский;0301800000200;-1
Черновское;43604;Пермский;22;Большесосновский;5900400008000;0
"Сосновая Роща";37843;Краснодарский;7;Абинский;2300200004400;-1
"Белые Берега";2309;Брянская;29;Брянск;3200000100200;-1
Гусёнки;57648;Московская;9;Талдомский;5003500004400;-1
Новоселовка;17077;Белгородская;16;Губкинский;3100800006600;-1
Кобляково;50174;Иркутская;4;Братский;3800500002300;0
Монетный;13377;Свердловская;24;Березовский;6600000301200;-1
Терекское;42554;Кабардино-Балкарская;78;Терский;0700600002300;0
Одесское;715;Омская;15;Одесский;5501900000100;0
Коломыцево;30151;Белгородская;16;Прохоровский;3101500005800;0
Озерки;62150;Тамбовская;58;Тамбовский;6800100000100;-1
Лишенино;58707;Московская;9;Дмитровский;5000500021700;-1
Кукеты;52935;Пермский;22;Верещагинский;5900500000600;0
Ивановское;52931;Пермский;22;Ильинский;5900800016100;0
Калмычек;48351;Воронежская;63;Панинский;3602200003000;0
Лукино;42675;Москва;81;Новофедоровское;7701300001800;-1
Никольский;31852;Башкортостан;27;Бирский;0201300100100;0
Гремячий;51267;Вологодская;51;Тотемский;3502000028200;-1
Репенка;30626;Белгородская;16;Алексеевский;3100200007600;-1
Мескеты;36336;Чеченская;71;Ножай-Юртовский;2000900003100;0
Сказ;51616;Челябинская;3;Нязепетровский;7403600002000;0
"станции Манихино";60417;Московская;9;Истринский;5000900058500;-1
Константиново;22884;Московская;9;Раменский;5002800009600;-1
Перепечино;16932;Московская;9;Солнечногорский;5003300010400;-1
Пчевжа;35055;Ленинградская;26;Киришский;4700900002500;-1
Шевченково;43649;Крым;90;Бахчисарайский;9100100006200;-1
Фоминское;60826;Московская;9;Талдомский;5003500017200;-1
Кротково;49967;Ульяновская;70;Сенгилеевский;7301500000800;0
Новоподклетное;47654;Воронежская;63;Рамонский;3602600004200;-1
Нагибина;51092;Свердловская;24;Пышминский;6602000001800;-1
Таремское;32873;Нижегородская;67;Павловский;5203200007700;-1
Тырново;23760;Рязанская;41;Пронский;6201200007500;0
Россолово;52010;Костромская;42;Галичский;4400500021500;0
"Кривая Лука";75010;Ростовская;45;Усть-Донецкий;6104000001800;0
"Старое Село";50521;Смоленская;65;Сафоновский;6701800018500;0
Манино;47428;Воронежская;63;Калачеевский;3601100001700;0
Филипповичи;60825;Московская;9;Зарайск;5000004604000;0
Антипина;52904;Пермский;22;Красновишерский;5901300000200;0
"Ясашная Ташла";37070;Ульяновская;70;Тереньгульский;7301900003400;0
Забелинская;63091;Архангельская;66;Котласский;2900800009300;-1
Ключевка;63538;Пензенская;69;Городищенский;5800800002800;0
Новоселовка;31648;Ростовская;45;Чертковский;6104300004400;0
Кудашево;48022;Башкортостан;27;Учалинский;0204600004300;-1
Добрушино;38063;Крым;90;Сакский;9101100001600;-1
Шеклянур;13709;"Марий Эл";32;Медведевский;1200800012500;0
Филоновская;49172;Волгоградская;40;Новоаннинский;3402100001300;-1
Петергоф;1210;Санкт-Петербург;82;Петергоф;7800000800000;-1
Камышлов;613;Свердловская;24;Камышлов;6600003000000;-1
Рудкино;47690;Воронежская;63;Хохольский;3603200003200;-1
Палкино;43406;Костромская;42;Антроповский;4400200012000;0
Таволжанка;30772;Белгородская;16;Новооскольский;3101400009900;0
Джабык;37405;Челябинская;3;Карталинский;7400700001100;0
Белово;38283;Челябинская;3;Уйский;7404100000300;0
Борзыни;37324;Тверская;50;Кувшиновский;6901700001900;0
